Id,Word,Zh_meaning
36565,munch,
36585,munchn,
36586,mund,
36592,mundlich,
36594,mun,
36595,munz,
36597,muse,
36598,museum,
36604,musik,
36630,musikal,
36632,musikanlag,
36635,musikerin,
36636,musikgrupp,
36637,musikinstrument,
36638,musikkassett,
36639,musikunterricht,
36640,musili,
36641,muskel,
36642,muskeln,
36643,musli,
36644,muss,
36939,musss,
36940,musst,
36995,mut,
36997,mutig,
36998,mutt,
37018,muttersprach,
37020,mutz,
37022,muuesli,
37023,muuss,
37024,mwas,
37025,mwer,
37026,mwir,
37031,naach,
37032,nac,
37033,nach,
37174,nachbar,
37188,nachbarin,
37195,nachbarland,
37196,nachbarn,
37214,nachbarschul,
37215,nachd,
37217,nachdenk,
37218,nachfrag,
37219,nachgedacht,
37220,nachgeschlag,
37221,nachh,
37222,nachhilf,
37223,nachmittag,
37225,nachnam,
37226,nachricht,
37243,nachschau,
37244,nachschlag,
37246,nachseh,
37247,nachsend,
37248,nachspeis,
37323,nacht,
37334,nachteil,
37335,nachtisch,
37337,nachwuch,
37339,nacn,
37340,nacndamn,
37341,nad,
37342,nadel,
37343,nadin,
37344,nagel,
37346,nah,
37360,nahert,
37363,nahm,
37371,nahrungsmittel,
37372,naht,
37375,nam,
37396,namlich,
37397,nancy,
37398,nannt,
37399,nas,
37400,nasentropf,
37401,nass,
37405,nat,
37411,natascha,
37412,national,
37414,nationalmannschaft,
37415,natur,
37426,nderfghul,
37427,nea,
37428,nebel,
37431,neb,
37442,nebenan,
37446,nebenbei,
37447,nebli,
37448,neblig,
37451,nee,
37452,neeu,
37453,neff,
37455,negativ,
37456,nehm,
37520,nein,
37579,nel,
37580,nelf,
37581,nen,
37686,nend,
37687,nenn,
37690,nennt,
37693,ner,
37694,nerv,
37696,nervenkrank,
37697,nervos,
37702,ness,
37703,nessrin,
37704,netr,
37705,nett,
37727,netz,
37730,netzwerk,
37732,neu,
37743,neubauwohn,
37857,neugier,
37858,neuig,
37860,neul,
37861,neulich,
37862,neun,
37864,neuschwanstein,
37865,neuss,
37866,neuvu,
37867,nev,
37876,nevu,
37880,new,
37881,nicht,
38513,nichtrauch,
38514,nichtraucherbereich,
38515,nichtraucherin,
38516,nichtraucherzimm,
38577,nick,
38578,nickt,
38579,nie,
38597,niedrig,
38601,niemal,
38602,nieman,
38603,niemand,
38613,nikos,
38614,nimm,
38620,nimmt,
38632,nina,
38633,nirgend,
38638,nirgendwo,
38639,nıcht,
38640,nler,
38641,nme,
38642,nne,
38643,nneu,
38644,noch,
38968,nochmal,
38974,nord,
38976,norddeutsch,
38977,nordse,
38978,normal,
38985,normalerweis,
38987,not,
38988,notaufnahm,
38989,notausgang,
38998,notfall,
39000,noti,
39003,notiert,
39006,notig,
39010,notiz,
39013,notizzettel,
39014,notruf,
39015,notwend,
39018,nst,
39019,ntschulfiaung,
39020,nudel,
39021,nudeln,
39024,null,
39026,num,
39027,numm,
39052,nun,
39056,nung,
39057,nur,
39190,nurem,
39191,nutz,
39192,nutzlich,
39195,nutzt,
39199,nuutz,
39200,oarur,
39201,oben,
39210,ober,
39222,oberst,
39223,oberweg,
39224,obst,
39234,obwohl,
39237,ode,
39238,oder,
39318,oelt,
39319,ofaucnl,
39320,ofen,
39323,off,
39334,offenbach,
39335,offenbar,
39337,offent,
39343,offiziell,
39345,offn,
39365,offnet,
39367,oft,
39411,ohn,
39437,ohr,
39439,ohrenschmerz,
39440,oht,
39441,oig,
39442,oko,
39443,okolad,
39444,okolog,
39446,okostrom,
39447,oktob,
39448,ole,
39449,oleg,
39450,olen,
39451,oliv,
39452,oltt,
39453,oma,
39459,omat,
39460,omi,
39461,omms,
39462,onkel,
39466,onlin,
39469,onn,
39470,opa,
39473,opel,
39474,oper,
39477,operation,
39479,operi,
39480,operiert,
39482,opern,
39483,opf,
39484,oportplalz,
39485,optimist,
39486,orang,
39490,orch,
39491,ordent,
39493,ordination,
39498,ordn,
39500,ordnet,
39502,ordnung,
39511,oren,
39512,organisation,
39516,organisi,
39519,organisiert,
39528,original,
39531,orstellenl,
39532,ort,
39542,orterbu,
39543,oskar,
39544,ost,
39545,osterreich,
39548,osteuropa,
39549,ostse,
39551,ozean,
39552,ozg,
39553,paar,
39585,pack,
39586,packch,
39592,packt,
39597,packung,
39599,paket,
39611,pakt,
39612,pamela,
39615,pann,
39617,papi,
39635,paradeis,
39636,parall,
39637,parallel,
39638,parfum,
39642,paris,
39644,park,
39653,parkeg,
39669,parki,
39671,parkiert,
39672,parkplatz,
39674,parkt,
39676,parlament,
39677,partei,
39679,partn,
39682,partnerin,
39686,partnert,
39687,party,
39715,pascal,
39716,pass,
39741,passagi,
39743,passagierin,
39745,passi,
39746,passiert,
39764,passiv,
39765,passkontroll,
39766,passt,
39783,passwort,
39787,pasta,
39788,patient,
39789,patientin,
39790,paul,
39797,pauschal,
39798,paus,
39811,pdasst,
39812,pech,
39815,pedro,
39816,peinlich,
39818,pen,
39820,pension,
39829,pensioniert,
39830,pensionist,
39831,pensionistin,
39832,per,
39836,perfekt,
39837,permarkt,
39838,perron,
39840,perserteppich,
39841,person,
39846,personal,
39848,personali,
39851,personenstand,
39858,pet,
39867,petra,
39868,pfann,
39872,pfeff,
39873,pferd,
39875,pflanz,
39882,pflanzt,
39884,pflast,
39887,pflaum,
39889,pflaumenkuch,
39890,pfleg,
39892,pflegerin,
39893,pflegt,
39895,pflicht,
39896,pfraum,
39897,pfund,
39898,phantasi,
39900,picasso,
39903,picknick,
39911,pill,
39913,pilz,
39915,pizza,
39933,pizz,
39934,plakat,
39937,plan,
39948,plant,
39951,planung,
39952,plastik,
39953,platz,
39980,plotzlich,
39989,plural,
39990,pnchst,
39991,pol,
39992,polit,
39999,politikerin,
40003,polizei,
40013,polizel,
40020,polizist,
40024,polizistin,
40025,pomm,
40036,por,
40037,port,
40039,portemonnai,
40041,portiert,
40042,portion,
40046,portmone,
40047,portugies,
40048,position,
40049,positiv,
40051,post,
40091,postkart,
40092,postleit,
40093,postleitzahl,
40097,postl,
40098,postlerin,
40099,postsend,
40100,poststempel,
40101,potsdam,
40102,poulet,
40105,ppeldl,
40106,praktika,
40107,praktikant,
40108,praktikantin,
40109,praktikum,
40114,praktisch,
40120,pralin,
40121,praposition,
40122,prasentation,
40123,prasenti,
40125,prasident,
40126,prax,
40127,praxis,
40135,preis,
40155,preiswert,
40158,press,
40159,prima,
40161,privat,
40168,pro,
40180,prob,
40181,probi,
40188,probiert,
40196,probl,
40219,problem,
40227,produkt,
40234,produktion,
40235,produzi,
40236,produziert,
40240,professor,
40241,professorin,
40242,profi,
40243,profisportl,
40244,profisportlerin,
40245,programm,
40249,programmander,
40252,proiekt,
40253,projekt,
40257,prospekt,
40263,prost,
40264,prot,
40266,protesti,
40268,protestiert,
40270,prozent,
40271,prozess,
40272,pruf,
40275,pruft,
40277,prufung,
40325,prufungsort,
40326,prufungstermin,
40328,publikum,
40329,pullov,
40345,puni,
40346,punkt,
40353,punktlich,
40372,punt,
40373,pupp,
40375,putz,
40382,putzt,
40385,qmb,
40386,qnen,
40387,qualifikation,
40389,qualitat,
40396,quarti,
40398,quer,
40399,quittung,
40403,quiz,
40406,quizsend,
40407,quz,
40408,raaumt,
40409,rabatt,
40410,rad,
40421,radeis,
40422,radfahr,
40423,radfahrerin,
40424,radio,
40442,ragl,
40443,rahm,
40447,rallt,
40448,rammstein,
40449,rand,
40450,rannt,
40451,rant,
40452,ras,
40453,rasi,
40454,rasiert,
40456,rat,
40462,ratespiel,
40463,rathaus,
40468,ratschlag,
40470,ratsel,
40473,rau,
40474,rauch,
40505,raucherin,
40507,raucht,
40510,rauchverbot,
40511,rauf,
40513,raufkomm,
40514,raum,
40524,raumt,
40527,raus,
40533,rausbring,
40534,rausch,
40535,rausgefund,
40536,rausgelauf,
40537,rauskomm,
40538,rauus,
40539,reagi,
40540,reagiert,
40543,reaktion,
40544,realisi,
40545,realisiert,
40548,realist,
40549,realitat,
40550,reception,
40551,recherch,
40553,rechn,
40560,rechnet,
40562,rechnung,
40577,rechnungsnumm,
40578,recht,
40602,rechtlich,
40622,rechtzeit,
40625,red,
40633,redet,
40636,reduzi,
40637,reduziert,
40641,referat,
40642,reform,
40643,regal,
40655,regel,
40656,regelmass,
40662,regeln,
40664,regelt,
40666,reg,
40678,regenschirm,
40679,regentropf,
40680,regier,
40683,region,
40685,regional,
40686,regionalbahn,
40687,regn,
40693,regnet,
40713,regt,
40715,rei,
40716,reich,
40720,reicht,
40725,reif,
40732,reih,
40738,reihenfolg,
40739,rein,
40748,reingeh,
40749,reinig,
40753,reinigt,
40759,reinkomm,
40760,reis,
40800,reiseburo,
40807,reisebuuro,
40808,reisefuhr,
40813,reiseleiterin,
40822,reiseorganisation,
40823,reist,
40825,reit,
40828,reitet,
40830,reklam,
40831,rekord,
40832,relativ,
40833,religion,
40834,renn,
40835,rennfahr,
40836,rennt,
40837,renovi,
40839,renoviert,
40840,renovier,
40841,rent,
40849,rentn,
40853,rentnerin,
40855,reparatur,
40865,repari,
40874,reparierst,
40875,repariert,
40880,reparlert,
40881,reportag,
40882,report,
40883,reporterin,
40884,reservi,
40888,reserviert,
40894,reservier,
40895,respekt,
40898,rest,
40903,restau,
40904,restaurant,
40922,rett,
40923,rettet,
40925,reu,
40926,rezept,
40933,rezeptfrei,
40934,rezeption,
40940,rhein,
40943,ricardo,
40945,richt,
40946,richterin,
40947,richtet,
40949,richtig,
40972,richtung,
40974,rico,
40975,riech,
40979,riecht,
40985,rief,
40986,riesig,
40988,riet,
40989,rinaldo,
40990,rind,
40993,ring,
40999,risik,
41000,risiko,
41001,rita,
41002,ritt,
41003,riutt,
41004,rlnlhr,
41005,rnuss,
41006,robert,
41007,roberto,
41008,roch,
41009,rock,
41015,roh,
41016,rohr,
41018,roll,
41020,rom,
41021,roman,
41023,romant,
41025,romeo,
41026,romisch,
41027,ros,
41029,rot,
41040,rrigiert,
41041,rte,
41042,rtslcth,
41043,ruck,
41049,ruckfahrt,
41050,ruckkehr,
41051,rucksack,
41054,ruckseit,
41055,rucksicht,
41056,ruckwart,
41058,rudesheim,
41059,ruebli,
41062,ruf,
41086,rufnumm,
41087,rufst,
41090,ruft,
41096,rug,
41097,ruh,
41109,ruhetag,
41111,ruhi,
41112,ruhig,
41122,ruhm,
41123,ruht,
41126,rund,
41133,rundfahrt,
41134,rundfunk,
41135,rundgang,
41136,rundreis,
41137,rung,
41138,runt,
41140,runtergelad,
41141,runtergeworf,
41142,runterwerf,
41143,russisch,
41144,saal,
41145,saarbruck,
41147,sach,
41165,sack,
41167,saft,
41170,sag,
41205,sagt,
41221,sah,
41224,sahn,
41230,saison,
41231,salat,
41250,salb,
41252,sal,
41253,salon,
41254,salz,
41260,salzburg,
41261,salzig,
41262,sammeln,
41266,sammelt,
41270,samstag,
41280,samstagab,
41288,samtlich,
41289,sand,
41290,sandt,
41291,sandung,
41292,sang,
41295,sangerin,
41298,sank,
41299,sant,
41300,sarah,
41301,sass,
41302,satt,
41303,satz,
41311,saub,
41314,sauc,
41315,saueg,
41316,sau,
41318,sav,
41319,scden,
41320,scdqr,
41321,sch,
41323,schacht,
41324,schachtel,
41328,schad,
41338,schadet,
41340,schadlich,
41342,schaff,
41355,schafft,
41357,schaft,
41358,schalt,
41372,schaltet,
41375,scharf,
41383,schatt,
41384,schatz,
41386,schatzt,
41388,schau,
41393,schaufen,
41395,schauspiel,
41398,schauspielerin,
41399,schaust,
41400,schaut,
41403,schavu,
41404,scheib,
41406,scheid,
41410,scheidet,
41411,scheidung,
41412,schein,
41416,scheint,
41423,schen,
41424,schenk,
41429,schenkt,
41432,scher,
41435,schi,
41436,schick,
41455,schickt,
41457,schieb,
41459,schiebt,
41460,schief,
41462,schien,
41463,schiess,
41464,schiesst,
41465,schiff,
41470,schiffskatastroph,
41471,schild,
41477,schillerstrass,
41478,schimpf,
41482,schimpft,
41484,schink,
41486,schinkenbrot,
41487,schirm,
41494,schlaf,
41514,schlaft,
41517,schlafzimm,
41520,schlag,
41538,schlagob,
41539,schlagt,
41541,schlang,
41544,schlank,
41545,schlecht,
41580,schlief,
41581,schliess,
41596,schliesslich,
41598,schliesst,
41606,schlimm,
41615,schloss,
41628,schlug,
41631,schluss,
41642,schlussel,
41664,schmal,
41665,schmeck,
41669,schmeckt,
41691,schmerz,
41706,schmerzmittel,
41707,schmerztablett,
41709,schmidt,
41715,schmink,
41716,schminkt,
41718,schmitt,
41719,schmuck,
41720,schmutz,
41721,schmutzig,
41727,schmutzung,
41728,schnallt,
41730,schnee,
41737,schneid,
41743,schneidet,
41751,schneien,
41753,schneit,
41759,schnell,
41810,schnitt,
41811,schnitzel,
41812,schnupf,
41813,schob,
41814,schokolad,
41832,schokoladeneis,
41833,schokoladenglac,
41834,schokoladenkuch,
41835,schon,
42126,schopft,
42127,schoss,
42128,schrank,
42152,schreck,
42154,schrecklich,
42162,schrecklick,
42163,schreib,
42198,schreibheft,
42201,schreibt,
42216,schreibtisch,
42223,schreien,
42224,schreit,
42225,schrie,
42226,schrieb,
42227,schrift,
42229,schriftlich,
42237,schriftstell,
42238,schriftstellerin,
42239,schritt,
42242,schu,
42243,schuh,
42267,schuhgeschaft,
42268,schulabschluss,
42269,schularbeit,
42271,schulbus,
42272,schuld,
42276,schuldig,
42277,schul,
42339,schulerin,
42343,schulerinn,
42346,schulferi,
42347,schulklass,
42348,schult,
42349,schulz,
42350,schumach,
42351,schussel,
42352,schust,
42353,schutteln,
42354,schuttelt,
42356,schutz,
42359,schutzfaktor,
42360,schutzt,
42362,schwach,
42368,schwag,
42369,schwamm,
42371,schwammerln,
42372,schwang,
42376,schwangerschaft,
42377,schwarzbrot,
42378,schwarz,
42380,schwarzfahr,
42381,schwarzwald,
42382,schweig,
42383,schweigt,
42384,schwein,
42385,schweinefleisch,
42386,schweiz,
42388,schwer,
42420,schwest,
42442,schwi,
42443,schwieg,
42445,schwiegerelt,
42446,schwiegertocht,
42447,schwiegervat,
42448,schwierig,
42462,schwimm,
42463,schwimmbad,
42485,schwimmt,
42486,schwitim,
42487,schwitito,
42488,schwitz,
42489,schwitzt,
42491,scn,
42492,seb,
42493,sec,
42494,sech,
42499,sechserpack,
42500,see,
42512,seeluft,
42513,seeuf,
42514,seh,
42516,sehang,
42563,sehenswurd,
42567,sehr,
42867,sei,
42874,seid,
42880,seien,
42881,seif,
42884,sein,
42984,seit,
43027,seitd,
43036,sekretar,
43037,sekretarin,
43039,sekund,
43040,selb,
43049,selbststand,
43053,selbstverstand,
43054,seln,
43056,selt,
43077,seltsam,
43079,sem,
43080,seminar,
43082,semmel,
43084,semmeln,
43085,sen,
43086,send,
43089,sendet,
43091,sendung,
43098,senior,
43100,seniorenheim,
43101,senkrecht,
43103,senn,
43104,septemb,
43105,ser,
43106,seri,
43108,servic,
43113,serviceangestellt,
43116,serviert,
43117,seschmatt,
43118,sessel,
43124,set,
43125,setz,
43135,setzt,
43141,setzung,
43142,sewesecn,
43143,shirt,
43152,sibt,
43153,sich,
43486,sichert,
43488,sicher,
43489,sichtbar,
43491,sie,
44669,sieb,
44675,sieg,
44678,siegerin,
44679,siegt,
44681,sieh,
44691,sieht,
44718,siem,
44721,sient,
44722,siez,
44723,siezt,
44725,silvana,
44727,sim,
44728,sin,
44732,sina,
44733,sind,
44987,sing,
44994,singt,
44996,sink,
44997,sinkt,
44998,sinn,
44999,sinnlos,
45001,sinnvoll,
45002,sino,
45003,sioeien,
45004,sioniert,
45006,sirc,
45007,situation,
45015,sitz,
45039,sitzplatz,
45041,sitzt,
45045,ski,
45049,skier,
45050,skifahr,
45051,sle,
45055,slent,
45056,snohcn,
45057,snr,
45058,sobald,
45059,sock,
45061,sodass,
45062,sofa,
45070,sofia,
45071,sofort,
45096,sogar,
45099,sogenannt,
45101,sohn,
45136,solang,
45138,solch,
45141,soll,
45215,sollt,
45232,somm,
45250,sommerfahrplan,
45251,sommerferi,
45252,sommerf,
45253,sommerurlaub,
45254,sond,
45255,sonderangebot,
45264,sonderpreis,
45265,sonenstand,
45266,sonja,
45267,sonn,
45279,sonnig,
45284,sonntag,
45302,sonst,
45318,soowieso,
45319,sorg,
45324,sorgt,
45326,sorry,
45327,soss,
45330,souvenir,
45332,sovi,
45333,soviel,
45334,sowieso,
45335,sowohl,
45336,sozial,
45337,sozialarbeit,
45338,sozialarbeiterin,
45340,spaat,
45341,spani,
45348,spanisch,
45352,spanl,
45354,spannend,
45358,spar,
45365,sparkonto,
45366,sparsam,
45368,spart,
45370,spass,
45381,spat,
45425,spatest,
45427,spazief,
45428,spazi,
45446,spaziergang,
45448,spe,
45449,speicherkart,
45450,speich,
45453,speichert,
45455,speis,
45457,speisekart,
45463,speisewag,
45464,spezial,
45465,spezialist,
45466,spezialistin,
45467,spezialpfleg,
45468,speziell,
45470,spie,
45471,spiegel,
45473,spiel,
45546,spielerin,
45547,spielplatz,
45549,spielt,
45571,spielzeug,
45573,spitz,
45574,spnsch,
45575,sport,
45593,sportart,
45594,sporthall,
45595,sportl,
45596,sportlerin,
45597,sportlich,
45601,sportplatz,
45602,sportprojekt,
45603,sportschuh,
45604,sportverein,
45611,sprach,
45625,sprachinstitut,
45626,sprachkenntnis,
45627,sprachkur,
45628,sprachkurs,
45629,sprachschul,
45630,sprang,
45631,sprech,
45686,sprechstund,
45690,sprich,
45692,spricht,
45704,spring,
45705,springt,
45706,spritz,
45709,sproch,
45710,spul,
45711,spult,
45712,spur,
45714,spurt,
45716,spuult,
45717,sse,
45718,ssie,
45719,ssodass,
45720,ssogar,
45721,ssowohl,
45722,ssuch,
45723,staat,
45724,stach,
45725,stack,
45726,stadi,
45727,stadion,
45728,stadt,
45783,stadtbibliothek,
45784,stadthall,
45785,stadtisch,
45787,stadtplan,
45792,stadtrundfahrt,
45793,stadtteil,
45794,stadttour,
45795,stadtzentrum,
45798,stahl,
45799,stamm,
45801,stammt,
45803,stancn,
45804,stand,
45812,standig,
45814,standpunkt,
45815,stank,
45816,star,
45819,starb,
45820,stark,
45840,starnberg,
45841,start,
45844,startet,
45847,station,
45849,statist,
45852,statt,
45867,stattfind,
45868,stattgefund,
45869,stau,
45871,staub,
45872,staubsaug,
45873,staubsaugt,
45875,stauend,
45876,stauu,
45877,stech,
45878,steckdos,
45880,steck,
45882,steckt,
45886,stefan,
45887,steffi,
45888,steh,
45906,stehl,
45907,steht,
45942,steig,
45949,steigt,
45955,steil,
45956,stein,
45958,stell,
46009,stellenangebot,
46011,stellt,
46028,stempel,
46029,sten,
46030,sterb,
46031,stern,
46033,steuererklar,
46034,steuerkart,
46035,steu,
46040,stev,
46041,steward,
46042,stewardess,
46043,sticht,
46044,stiefel,
46047,stieg,
46052,stiegenhaus,
46054,stiehlt,
46055,stiess,
46056,stift,
46064,stil,
46065,stilist,
46066,still,
46068,stimm,
46073,stimmt,
46086,stimmung,
46087,stink,
46088,stinkt,
46089,stip,
46090,stipendium,
46091,stirbt,
46093,stlerinn,
46094,stock,
46111,stockwerk,
46114,stofan,
46115,stoff,
46117,stolz,
46118,stopp,
46120,stoppt,
46122,stor,
46130,stort,
46137,storung,
46138,stoss,
46139,stosst,
46140,strafbar,
46141,straf,
46144,strafzettel,
46146,strand,
46151,strass,
46198,strassenbahn,
46208,strassenrand,
46209,strassenverkehr,
46210,stre,
46211,streck,
46215,streich,
46216,streichholz,
46218,streik,
46221,streikt,
46223,streit,
46228,streitet,
46229,streng,
46233,strengt,
46235,stress,
46239,stressig,
46240,strich,
46241,stritt,
46242,strom,
46244,strumpf,
46246,stuck,
46273,student,
46281,studentin,
46285,studentinn,
46286,studi,
46300,studier,
46302,studiert,
46312,studio,
46316,studium,
46322,stuf,
46324,stuhl,
46330,stumm,
46331,stund,
46367,sturm,
46371,sturz,
46372,sturzt,
46374,stuttgart,
46380,such,
46422,sucht,
46431,suchtig,
46433,suchtmittel,
46434,sudamerika,
46435,sudbahnhof,
46436,suddeutschland,
46437,sud,
46438,summ,
46439,sun,
46440,sung,
46441,sup,
46450,supermarkt,
46462,supp,
46480,surf,
46481,surfgn,
46483,surft,
46484,susa,
46485,susann,
46488,suss,
46494,sussig,
46496,suumme,
46497,suupp,
46498,suuss,
46499,symbol,
46501,sympath,
46505,syst,
46508,szeit,
46509,szen,
46511,tabell,
46512,tabich,
46513,tablet,
46514,tablett,
46528,tadt,
46529,tafel,
46534,tafeln,
46535,tafft,
46536,tag,
46601,tagesablauf,
46602,taglich,
46606,tal,
46608,talent,
46609,tam,
46610,tank,
46611,tankstell,
46612,tankt,
46614,tant,
46619,tanz,
46634,tanzkur,
46635,tanzt,
46637,tarek,
46638,tasch,
46653,taschengeld,
46657,taschentuch,
46659,tass,
46669,tastatur,
46670,tast,
46672,tat,
46678,taterin,
46679,tatig,
46681,tatort,
46682,tatsach,
46686,taub,
46687,tauch,
46688,taucht,
46690,tausch,
46694,tauscht,
46698,tauub,
46699,tax,
46700,taxi,
46703,tchtlg,
46704,team,
46706,technik,
46707,technisch,
46710,technologi,
46711,tee,
46743,teef,
46744,teekann,
46745,tegriert,
46746,teht,
46747,teil,
46766,teilgenomm,
46767,teilnahm,
46768,teilnehm,
46775,teilnehmerin,
46776,teilnehmerinn,
46777,teilnehmerzahl,
46778,teilt,
46782,teilweis,
46783,teilzeit,
46784,telefon,
46795,telefonanbiet,
46796,telefonanschluss,
46797,telefoni,
46803,telefoniert,
46807,telefonlert,
46808,telefonnetzwerk,
46809,telefonnumm,
46812,tell,
46819,temperatur,
46822,tempo,
46824,ten,
46825,tengstrass,
46826,tennis,
46830,tep,
46831,teppich,
46835,tept,
46836,teressiert,
46837,terlass,
46838,terlaub,
46839,termin,
46881,terminkal,
46883,tern,
46884,terrass,
46885,terweg,
46886,tes,
46888,test,
46893,testet,
46896,teu,
46905,teuergeschicht,
46906,teur,
46909,teuv,
46911,tev,
46928,tevr,
46929,tevu,
46932,tevur,
46933,text,
46941,tfdle,
46942,theat,
46947,theaterstuck,
46948,thek,
46949,thema,
46963,them,
46965,theoret,
46967,theori,
46969,therapi,
46970,thielt,
46971,thomas,
46976,ticket,
46981,tief,
46987,tier,
46990,tierpark,
46991,tierversuch,
46992,tim,
46993,tipp,
46999,tippt,
47001,tisch,
47028,titel,
47032,tlerweil,
47033,tleslt,
47034,tlgtt,
47035,toch,
47036,tocht,
47079,tod,
47080,todlich,
47081,toilett,
47092,tolerant,
47093,toll,
47117,tom,
47118,tomat,
47125,tomatensaft,
47126,tomatensart,
47127,topf,
47132,tor,
47136,tort,
47144,tot,
47150,total,
47158,totost,
47159,tour,
47160,tourismus,
47161,tourist,
47163,touristin,
47164,tra,
47165,traagt,
47166,traaum,
47167,tradition,
47168,traditionell,
47170,traf,
47171,trag,
47189,tragt,
47200,train,
47201,trainerin,
47202,traini,
47206,trainiert,
47209,training,
47214,tram,
47216,tran,
47218,trank,
47220,transport,
47221,transporti,
47222,transportiert,
47224,trat,
47226,traum,
47231,traumberuf,
47234,traumt,
47237,traurig,
47243,treff,
47278,treffén,
47279,treffpunkt,
47280,treib,
47282,treibt,
47283,tremc,
47284,trenn,
47286,trennt,
47288,trennung,
47290,trepp,
47301,treppenhaus,
47304,tret,
47305,treu,
47306,treuu,
47307,trieb,
47308,trifft,
47309,trink,
47362,trinkgeld,
47363,trinkt,
47364,tritt,
47367,trock,
47376,trockn,
47377,trocknet,
47380,tropf,
47383,trottoir,
47385,trotz,
47386,trotzd,
47389,trug,
47390,tschus,
47392,tschuss,
47395,tta,
47396,tuch,
47397,tue,
47398,tun,
47421,tung,
47423,tur,
47462,turkei,
47463,turm,
47465,tut,
47521,typ,
47524,typisch,
47531,ube,
47532,uben,
47533,uber,
47629,uberall,
47636,uberfahr,
47638,uberfahrt,
47639,uberfuhr,
47640,uberhaupt,
47644,uberhol,
47645,uberholt,
47647,uberleg,
47649,uberlegt,
47653,ubermorg,
47657,ubernach,
47658,ubernacht,
47665,ubernachtet,
47672,ubernahm,
47673,ubernehm,
47674,ubernimmt,
47675,ubernomm,
47676,uberpruf,
47677,uberpruft,
47679,uberqu,
47680,uberquert,
47682,uberrasch,
47684,uberrascht,
47691,uberred,
47692,uberredet,
47696,uberschrift,
47698,ubersetz,
47702,ubersetzerin,
47703,ubersetzt,
47709,uberstund,
47714,ubertrag,
47715,ubertreib,
47716,ubertreibt,
47717,ubertrieb,
47719,uberweis,
47730,uberweist,
47732,uberwi,
47733,uberwies,
47735,uberzeug,
47737,uberzeugt,
47742,ublich,
47743,ubrig,
47745,ubt,
47746,ubung,
47749,uds,
47750,uespitz,
47751,ufen,
47752,ufer,
47753,ufosmuli,
47754,uhr,
47885,ullt,
47886,ulm,
47887,ult,
47888,umarm,
47889,umarmt,
47891,umaud,
47892,umdreh,
47893,ume,
47894,umen,
47895,umfahr,
47896,umfrag,
47897,umgeb,
47898,umgedreht,
47899,umgegang,
47900,umgeh,
47901,umgekehrt,
47902,umgestieg,
47903,umgetauscht,
47904,umgezog,
47908,umkehr,
47909,umleit,
47910,ummeld,
47911,ummso,
47912,ums,
47913,umseh,
47914,umso,
47915,umson,
47916,umsteig,
47921,umtausch,
47924,umwelt,
47928,umweltschutz,
47932,umweltv,
47933,umweltverschmutz,
47934,umzieh,
47941,umzug,
47945,umzukehr,
47946,unangenehm,
47947,unbed,
47948,unbedingt,
47959,und,
48209,uné,
48210,unentschied,
48212,unfall,
48238,unfallort,
48241,unfallursach,
48242,unfreund,
48245,ungefahr,
48246,ung,
48247,ungewohn,
48248,unglaub,
48249,ungluck,
48252,unheim,
48256,uniform,
48258,universitat,
48263,unpunkt,
48264,uns,
48574,unt,
48602,unterbrach,
48603,unterbrech,
48604,unterbrich,
48605,unterbricht,
48606,unterbroch,
48608,unterhalt,
48618,unterhielt,
48619,unterkunft,
48624,unterlag,
48626,unterlass,
48627,unterlasst,
48628,unterliess,
48630,unternahm,
48631,unternehm,
48635,unternehmerin,
48636,unternimmt,
48637,unternomm,
48638,unterricht,
48651,unterrichtet,
48654,untersagt,
48655,unterscheid,
48656,unterschied,
48666,unterschrabt,
48667,unterschreib,
48677,unterschrieb,
48679,unterschrift,
48686,unterstr,
48687,unterstreich,
48688,unterstrich,
48690,unterstutz,
48691,unterstutzt,
48694,untersuch,
48700,untersucht,
48707,unterweg,
48713,unterwesss,
48714,unwicht,
48715,uper,
48716,urkund,
48717,urlaub,
48799,urlaubsfotos,
48800,urlaubsreis,
48801,urlaubszeit,
48802,ursach,
48803,ursprung,
48804,urteil,
48808,uschi,
48809,usgeb,
48810,ussbg,
48811,uub,
48812,uuberau,
48813,uum,
48814,uumson,
48815,uunterweg,
48816,vansclt,
48817,vas,
48818,vat,
48833,vegetar,
48835,veiuftstas,
48836,velo,
48840,velofahr,
48841,ver,
48843,verabred,
48844,verabredet,
48855,verabschied,
48857,verabschiedet,
48860,verand,
48862,verandert,
48865,veranstal,
48866,veranstalt,
48868,verantwort,
48870,verband,
48871,verbess,
48873,verbessert,
48877,verbesser,
48878,verbiet,
48880,verbietet,
48881,verbind,
48883,verbindet,
48887,verbot,
48900,verbracht,
48903,verbrannt,
48905,verbrauch,
48906,verbraucht,
48910,verbrech,
48911,verbrecherin,
48912,verbrenn,
48913,verbrennt,
48914,verbring,
48915,verbringt,
48916,verbund,
48917,vercu,
48918,verdacht,
48923,verdi,
48931,verdient,
48941,verein,
48946,vereinbar,
48949,vereinbart,
48952,veremba,
48953,vergang,
48954,vergass,
48955,vergeb,
48956,vergess,
48980,vergiss,
48982,vergisst,
48983,vergleich,
48990,vergleicht,
48991,verglich,
48993,vergnug,
48996,vergnugt,
48999,vergnuugt,
49000,vergross,
49003,vergrossert,
49005,verhaft,
49006,verhaftet,
49010,verhalt,
49017,verhaltnis,
49019,verheiratet,
49030,verhielt,
